join_id,PE_mg_per_g_sample_mean,PE_mg_per_mL_mean,PE_pred_run2_mg_per_g_mean,PE_scaled_mean,PE_se_run2_mean,X455_mean,X564_mean,X592_mean,Xred_mean,total_PE_mg_mean,PE_mg_per_g_sample_sd,PE_mg_per_mL_sd,PE_pred_run2_mg_per_g_sd,PE_scaled_sd,PE_se_run2_sd,X455_sd,X564_sd,X592_sd,Xred_sd,total_PE_mg_sd,PE_mg_per_g_sample_se,PE_mg_per_mL_se,PE_pred_run2_mg_per_g_se,PE_scaled_se,PE_se_run2_se,X455_se,X564_se,X592_se,Xred_se,total_PE_mg_se,PE_mg_per_g_sample_cv,PE_mg_per_mL_cv,PE_pred_run2_mg_per_g_cv,PE_scaled_cv,PE_se_run2_cv,X455_cv,X564_cv,X592_cv,Xred_cv,total_PE_mg_cv,PE_mg_per_g_sample_max_dev_pct,PE_mg_per_mL_max_dev_pct,PE_pred_run2_mg_per_g_max_dev_pct,PE_scaled_max_dev_pct,PE_se_run2_max_dev_pct,X455_max_dev_pct,X564_max_dev_pct,X592_max_dev_pct,Xred_max_dev_pct,total_PE_mg_max_dev_pct,PE_mg_per_g_sample_n,PE_mg_per_mL_n,PE_pred_run2_mg_per_g_n,PE_scaled_n,PE_se_run2_n,X455_n,X564_n,X592_n,Xred_n,total_PE_mg_n,PE_mg_per_g_sample_included_rows,PE_mg_per_mL_included_rows,PE_pred_run2_mg_per_g_included_rows,PE_scaled_included_rows,PE_se_run2_included_rows,X455_included_rows,X564_included_rows,X592_included_rows,Xred_included_rows,total_PE_mg_included_rows,PE_mg_per_g_sample_excluded_rows,PE_mg_per_mL_excluded_rows,PE_pred_run2_mg_per_g_excluded_rows,PE_scaled_excluded_rows,PE_se_run2_excluded_rows,X455_excluded_rows,X564_excluded_rows,X592_excluded_rows,Xred_excluded_rows,total_PE_mg_excluded_rows,join_ids.pe,avg_sample_weight.pe,replicate_date.pe,replicate_count.pe,Sample Code.pe,Location.pe,region.pe,variety.pe,Ind_ID.pe,Life_S.pe,Large Ind?.pe,Protein_mg_per_g_mean,Protein_mg_total_mean,X600_mean,con_mg_per_ml_mean.pr,Protein_mg_per_g_sd,Protein_mg_total_sd,X600_sd,con_mg_per_ml_sd.pr,Protein_mg_per_g_se,Protein_mg_total_se,X600_se,con_mg_per_ml_se.pr,Protein_mg_per_g_cv,Protein_mg_total_cv,X600_cv,con_mg_per_ml_cv.pr,Protein_mg_per_g_max_dev_pct,Protein_mg_total_max_dev_pct,X600_max_dev_pct,con_mg_per_ml_max_dev_pct.pr,Protein_mg_per_g_n,Protein_mg_total_n,X600_n,con_mg_per_ml_n.pr,Protein_mg_per_g_included_rows,Protein_mg_total_included_rows,X600_included_rows,con_mg_per_ml_included_rows.pr,Protein_mg_per_g_excluded_rows,Protein_mg_total_excluded_rows,X600_excluded_rows,con_mg_per_ml_excluded_rows.pr,join_ids.pr,avg_sample_weight.pr,replicate_date.pr,replicate_count.pr,Sample Code.pr,Location.pr,region.pr,variety.pr,Ind_ID.pr,Life_S.pr,Large Ind?.pr,490_mean,750_mean,Rep_mean,absorbance_mean,carb_mg_per_g_mean,carb_mg_total_mean,con_mg_per_ml_mean.carb,490_sd,750_sd,Rep_sd,absorbance_sd,carb_mg_per_g_sd,carb_mg_total_sd,con_mg_per_ml_sd.carb,490_se,750_se,Rep_se,absorbance_se,carb_mg_per_g_se,carb_mg_total_se,con_mg_per_ml_se.carb,490_cv,750_cv,Rep_cv,absorbance_cv,carb_mg_per_g_cv,carb_mg_total_cv,con_mg_per_ml_cv.carb,490_max_dev_pct,750_max_dev_pct,Rep_max_dev_pct,absorbance_max_dev_pct,carb_mg_per_g_max_dev_pct,carb_mg_total_max_dev_pct,con_mg_per_ml_max_dev_pct.carb,490_n,750_n,Rep_n,absorbance_n,carb_mg_per_g_n,carb_mg_total_n,con_mg_per_ml_n.carb,490_included_rows,750_included_rows,Rep_included_rows,absorbance_included_rows,carb_mg_per_g_included_rows,carb_mg_total_included_rows,con_mg_per_ml_included_rows.carb,490_excluded_rows,750_excluded_rows,Rep_excluded_rows,absorbance_excluded_rows,carb_mg_per_g_excluded_rows,carb_mg_total_excluded_rows,con_mg_per_ml_excluded_rows.carb,avg_sample_weight.carb,replicate_date.carb,replicate_count.carb,Sample Code.carb,Location.carb,region.carb,variety.carb,Life_S.carb,Large Ind?.carb,ash_per_mean,ash_per_sd,ash_per_se,ash_per_cv,ash_per_max_dev_pct,ash_per_n,ash_per_included_rows,ash_per_excluded_rows,avg_sample_weight.ash,replicate_date.ash,replicate_count.ash,Sample Code.ash,Location.ash,region.ash,variety.ash,Life_S.ash,Large Ind?.ash,Sample Code,Location,region,variety,Ind_ID,Life_S,Large Ind?,car_per,t_rep_number
Lab_42,0.062085426,0.00104,0.077156677,62.08542596,0.001161841,0.026,0.02,0.007,14131.66667,0.00156,0.006953501,0.000133626,0.00611955,6.953500598,9.52852167013813e-05,0.00305505,0.002081666,0.001,1161.112541,0.00020044,0.004014605,7.71492060879437e-05,0.003533124,4.014605442,5.50129455123343e-05,0.001763834,0.00120185,0.00057735,670.3686382,0.000115724,0.111998919,0.12848687,0.079313293,0.111998919,0.082012235,0.117501941,0.1040833,0.142857143,0.082163878,0.12848687,11.30640935,13.84615385,9.155550957,11.30640935,8.299148201,12.82051282,11.66666667,14.28571429,9.484609034,13.84615385,3,3,3,3,3,3,3,3,3,3,345,345,345,345,123,345,345,134,345,345,12,12,12,12,45,12,12,25,12,12,"G08, G10, A07, A08, A09",18.96,Mixed (2025-05-06; 2025-05-15),5,R01,Mendieta,Paracas,C.Cham,NA,Gam/Tetra,NA,32.70687205,0.831454233,0.272,1.662908467,4.010679892,0.166226504,0.051618795,0.332453008,2.835978949,0.117539888,0.0365,0.235079777,0.122624991,0.199922614,0.189774982,0.199922614,8.670896269,14.13666364,13.41911765,14.13666364,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"F01, F02",25.3,5/30/2025,2,R01,Mendieta,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R01,Mendieta,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA
Lab_43,0.066548045,0.003152,0.185301585,66.54804498,0.004235462,0.035,0.036777778,0.013555556,34650.88889,0.004728,0.013074829,0.000912947,0.019708405,13.07482885,0.000557497,0.002728451,0.005679724,0.001387777,3739.437604,0.00136942,0.007548756,0.00052709,0.011378653,7.548755954,0.000321871,0.001575272,0.00327919,0.000801234,2158.965307,0.000790635,0.19647202,0.289640507,0.106358533,0.19647202,0.131626021,0.077955741,0.15443357,0.102377016,0.107917509,0.289640507,20.32334559,29.69543147,11.71794756,20.32334559,14.49328315,8.571428571,17.82477341,11.47540984,11.88970621,29.69543147,3,3,3,3,3,3,3,3,3,3,238,456,245,238,245,347,567,567,245,456,14567,12378,13678,14567,13678,12568,12348,12348,13678,12378,"G11, G12, H01, A10, A11, A12, D07, D08",19.375,Mixed (2025-05-06; 2025-05-15; NA),8,R04,Concession,Paracas,C.Cham,NA,Gam/Tetra,NA,32.63620416,0.823403556,0.2695,1.646807112,3.363444963,0.009108302,0.002828427,0.018216603,2.378314741,0.006440542,0.002,0.012881084,0.103058706,0.011061771,0.010495091,0.011061771,7.287350972,0.78218533,0.742115028,0.78218533,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"F03, F04",25.35,5/30/2025,2,R04,Concession,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R04,Concession,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA
Lab_44,0.12315847,0.002064,0.140648249,123.1584699,0.002984929,0.025222222,0.026555556,0.008333333,26178.44444,0.003096,0.002570787,8.42852300228209e-05,0.006068186,2.570787343,0.000166684,0.002457038,0.003976784,0.001154701,1151.366837,0.000126428,0.001484245,4.86621002423852e-05,0.003503469,1.484244765,9.62348134013966e-05,0.001418572,0.002295998,0.000666667,664.7419531,7.29931503635778e-05,0.020873817,0.040835867,0.043144413,0.020873817,0.055841724,0.097415614,0.149753391,0.138564065,0.043981484,0.040835867,2.402739426,4.263565891,4.483774044,2.402739426,5.809081645,11.01321586,17.15481172,16,4.570766449,4.263565891,3,3,3,3,3,3,3,3,3,3,456,456,125,456,125,145,145,345,125,456,123,123,346,123,346,236,236,126,346,123,"H02, H03, H04, B01, B02, B03",17.43333333,Mixed (2025-05-06; 2025-05-15),6,R03,Concession,Paracas,C.Cham,NA,Gam/Tetra,NA,32.6531779,0.779929899,0.256,1.559859798,9.843863129,0.252755369,0.078488853,0.505510739,6.960662371,0.178725036,0.0555,0.357450071,0.301467231,0.324074471,0.306597081,0.324074471,21.31695235,22.91552559,21.6796875,22.91552559,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"F05, F06",23.8,5/30/2025,2,R03,Concession,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R03,Concession,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA
Lab_45,0.08471248,0.001469333,0.087978019,84.71247995,0.001625262,0.009333333,0.021111111,0.003,16184.88889,0.002204,0.004634677,0.000114356,0.004387057,4.634677132,0.000100482,0.001154701,0.002116951,0,832.3922909,0.000171534,0.002675832,6.60235648167463e-05,0.002532868,2.67583209,5.80134178903202e-05,0.000666667,0.001222222,0,480.5819132,9.90353472251195e-05,0.054710677,0.077828609,0.04986537,0.054710677,0.061825237,0.123717915,0.100276626,0,0.051430213,0.077828609,6.306510225,8.529945554,5.304351772,6.306510225,6.605406252,14.28571429,11.57894737,0,5.470809534,8.529945554,3,3,3,3,3,3,3,3,3,3,468,468,356,468,356,123,468,123,356,468,12357,12357,12478,12357,12478,45678,12357,45678,12478,12357,"H05, H06, H07, B04, B05, B06, D09, D10",19.5625,Mixed (2025-05-07; 2025-05-15; NA),8,R02,Caro Caido,Marcona,C.Cham,NA,Gam/Tetra,NA,30.26309487,0.763828544,0.251,1.527657089,9.546803032,0.275526123,0.085559921,0.551052247,6.750609162,0.19482639,0.0605,0.38965278,0.315460235,0.360717239,0.340876177,0.360717239,22.30640716,25.50656055,24.10358566,25.50656055,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"F07, F08",25.05,5/30/2025,2,R02,Caro Caido,Marcona,C.Cham,NA,Gam/Tetra,NA,0.573666667,0.020333333,2,0.553333333,67.85083318,0.733458152,1.466916304,0.067928884,0.019553346,1,0.05281414,10.81199862,0.068330881,0.136661763,0.03921876,0.011289129,0.577350269,0.030492258,6.242310315,0.039450853,0.078901705,0.118411768,0.961639959,0.5,0.09544724,0.159349534,0.093162618,0.093162618,13.53864033,100,50,10.36144578,18.34778319,10.1134345,10.1134345,3,3,3,3,3,3,3,123,123,123,123,123,123,123,NA,NA,NA,NA,NA,NA,NA,10.9,NA,3,R01,Concession,Paracas,C.Cham,Gam/Tetra,No,0.327171837,0.012619631,0.007285948,0.038571875,4.430078051,3,123,NA,NA,NA,3,R01,Concession,Paracas,C.Cham,Gam/Tetra,No,R02,Caro Caido,Marcona,C.Cham,NA,Gam/Tetra,NA,0.278283867,2
Lab_46,0.034904078,0.000517333,0.049263275,34.90407817,0.001021667,0.014222222,0.010888889,0.002666667,8839.222222,0.000776,0.002555053,0.000136782,0.00138823,2.555053377,5.94105901539937e-06,0.002834967,0.00126198,0.00057735,263.4002728,0.000205173,0.001475161,7.89711621064579e-05,0.000801495,1.475160755,3.43007202181228e-06,0.001636769,0.000728604,0.000333333,152.0742184,0.000118457,0.073202145,0.264398322,0.028179814,0.073202145,0.005815065,0.199333607,0.115896089,0.216506351,0.029799033,0.264398322,8.320168643,30.41237113,3.178635985,8.320168643,0.661859658,22.65625,13.26530612,25,3.361281158,30.41237113,3,3,3,3,3,3,3,3,3,3,245,345,256,245,256,345,345,124,256,345,136,126,134,136,134,126,126,356,134,126,"H08, H09, H10, B07, B08, B09",17.05,Mixed (2025-05-07; 2025-05-15),6,R03,Caro Caido,Marcona,C.Cham,NA,Carp,NA,43.51466724,1.169582679,0.377,2.339165358,11.44441808,0.31651348,0.098287843,0.633026961,8.092425634,0.223808828,0.0695,0.447617657,0.263001393,0.270620869,0.260710458,0.270620869,18.59700682,19.13578513,18.43501326,19.13578513,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"F09, F10",26.85,5/30/2025,2,R03,Caro Caido,Marcona,C.Cham,NA,Carp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R03,Caro Caido,Marcona,C.Cham,NA,Carp,NA,NA,NA
Lab_48,0.083119231,0.001432,0.097126296,83.11923086,0.001845656,0.022,0.021666667,0.006,17920.66667,0.002148,0.014290431,0.000181725,0.010898433,14.29043063,0.000268703,0.004041452,0.00321455,0,2067.849205,0.000272588,0.008250584,0.000104919,0.006292213,8.250583968,0.000155136,0.002333333,0.001855921,0,1193.873295,0.000157379,0.171926887,0.12690298,0.112208877,0.171926887,0.145586942,0.183702358,0.148363858,0,0.115389078,0.12690298,19.82202033,14.52513966,12.71757173,19.82202033,16.53165227,19.6969697,16.92307692,0,13.07801049,14.52513966,3,3,3,3,3,3,3,3,3,3,234,234,234,234,234,234,234,124,234,234,1,1,1,1,1,1,1,3,1,1,"H11, B10, B11, B12",21.925,Mixed (2025-05-07; 2025-05-15),4,R02,7H,Marcona,F. Glom,NA,Carp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R02,7H,Marcona,F. Glom,NA,Carp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R02,7H,Marcona,F. Glom,NA,Carp,NA,NA,NA
Lab_49,0.062042234,0.000992,0.079365861,62.04223395,0.001436005,0.019333333,0.016333333,0.005,14550.83333,0.001488,0.00358367,3.39411254969543e-05,0.001404985,3.583669822,2.91055774358496e-05,0,0,0,266.5792565,5.09116882454316e-05,0.002534037,2.4e-05,0.000993474,2.534037233,2.05807511752394e-05,0,0,0,188.5,3.60000000000001e-05,0.057761779,0.034214844,0.01770263,0.057761779,0.020268442,0,0,0,0.018320549,0.034214844,4.08437458,2.419354839,1.251764995,4.08437458,1.433195294,0,0,0,1.29545845,2.419354839,2,2,2,2,2,2,2,2,2,2,12,12,12,12,12,13,12,12,12,12,3,3,3,3,3,2,3,3,3,3,"C01, C02, C03",23.73333333,5/15/2025,3,R01,7H,Marcona,C.Cham,NA,Gam/Tetra,NA,48.16012872,1.166362408,0.376,2.332724817,5.05095314,0.047818583,0.014849242,0.095637167,3.571563217,0.033812845,0.0105,0.067625689,0.104878315,0.040998049,0.039492666,0.040998049,7.416016758,2.898999859,2.792553191,2.898999859,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"G01, G02",24.3,5/30/2025,2,R01,7H,Marcona,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R01,7H,Marcona,C.Cham,NA,Gam/Tetra,NA,NA,NA
Lab_50,0.023044979,0.000368,0.025122704,23.04497908,0.001158905,0.021833333,0.011833333,0.0055,4258.833333,0.000552,0.00205771,3.39411254969543e-05,0.002381393,2.057710319,3.38351615655928e-05,0.000707107,0.000707107,0.000707107,451.8412332,5.09116882454315e-05,0.001455021,2.4e-05,0.001683899,1.455020921,2.39250721855731e-05,5e-04,5e-04,5e-04,319.5,3.60000000000001e-05,0.089291047,0.092231319,0.094790466,0.089291047,0.029195795,0.03238657,0.059755503,0.128564869,0.106095073,0.092231319,6.313830512,6.52173913,6.702698125,6.313830512,2.064454454,2.290076336,4.225352113,9.090909091,7.502054553,6.52173913,2,2,2,2,2,2,2,2,2,2,13,13,23,13,23,13,13,13,23,13,2,2,1,2,1,2,2,2,1,2,"C04, C05, C06",24.46666667,5/15/2025,3,R03,7H,Marcona,F. Glom,NA,Carp,NA,31.53397987,0.833064369,0.2725,1.666128738,12.19098071,0.309682254,0.096166522,0.619364509,8.62032513,0.218978422,0.068,0.437956844,0.386598227,0.371738686,0.352904669,0.371738686,27.3366228,26.2858946,24.95412844,26.2858946,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"G03, G04",26.5,5/30/2025,2,R03,7H,Marcona,F. Glom,NA,Carp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R03,7H,Marcona,F. Glom,NA,Carp,NA,NA,NA
Lab_51,0.027819533,0.000452,0.037621504,27.81953313,0.001064899,0.022833333,0.012333333,0.005,6630.333333,0.000678,0.025504105,0.000424264,0.013170332,25.50410473,7.19448160445044e-05,0.003535534,0.004242641,0,2498.915365,0.000636396,0.018034125,3e-04,0.009312831,18.03412541,5.08726672962878e-05,0.0025,0.003,0,1767,0.00045,0.916769689,0.93863732,0.35007458,0.916769689,0.067560224,0.154840901,0.343997894,0,0.376891363,0.93863732,64.82540638,66.37168142,24.75401095,64.82540638,4.77722927,10.94890511,24.32432432,0,26.65024383,66.37168142,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C07, C08",23.95,5/15/2025,2,R03,7H,Marcona,C.Cham,NA,Carp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R03,7H,Marcona,C.Cham,NA,Carp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R03,7H,Marcona,C.Cham,NA,Carp,NA,NA,NA
Lab_57,0.098595147,0.001656,0.114705781,98.59514687,0.002287279,0.022166667,0.031166667,0.016166667,21256.16667,0.002484,0.000939197,6.78822509939093e-05,0.00629448,0.939196746,0.000164724,0.014849242,0.012020815,0.012020815,1194.303353,0.000101823,0.000664112,4.80000000000005e-05,0.004450869,0.664112388,0.000116477,0.0105,0.0085,0.0085,844.5,7.20000000000009e-05,0.009525791,0.040991697,0.054874999,0.009525791,0.072017335,0.669890635,0.385694608,0.743555584,0.056186206,0.040991697,0.67357513,2.898550725,3.880248419,0.67357513,5.092394617,47.36842105,27.27272727,52.57731959,3.972964708,2.898550725,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E01, E02",25.2,NA,2,R01,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R01,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R01,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA
Lab_58,0.055705762,0.000972,0.05665211,55.70576192,0.00107766,0.026166667,0.024666667,0.014166667,10241.16667,0.001458,0.012203021,0.000220617,0.005504409,12.20302092,5.31027758437082e-05,0.00212132,0.001414214,0.003535534,1044.396716,0.000330926,0.008628839,0.000156,0.003892205,8.628838842,3.75493328989153e-05,0.0015,0.001,0.0025,738.5,0.000234,0.219062095,0.226972547,0.097161584,0.219062095,0.049275987,0.081069567,0.057332982,0.249567099,0.101980248,0.226972547,15.4900293,16.04938272,6.870361514,15.4900293,3.484338423,5.732484076,4.054054054,17.64705882,7.211092486,16.04938272,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E03, E04",26.15,NA,2,R02,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R02,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R02,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA
Lab_59,0.047487179,0.000792,0.049057436,47.48717949,0.001049252,0.017166667,0.016166667,0.007666667,8800.166667,0.001188,0.006817235,3.3941125496954e-05,0.011951685,6.817234608,4.47200241814213e-05,0.010606602,0.006363961,0.005656854,2267.691447,5.09116882454311e-05,0.004820513,2.39999999999998e-05,0.008451118,4.820512821,3.16218323535094e-05,0.0075,0.0045,0.004,1603.5,3.59999999999998e-05,0.143559476,0.042854956,0.243626373,0.143559476,0.042620868,0.617860294,0.393647074,0.737850554,0.257687329,0.042854956,10.1511879,3.03030303,17.22698605,10.1511879,3.01375051,43.68932039,27.83505155,52.17391304,18.22124581,3.03030303,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E05, E06",25.2,NA,2,R03,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R03,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R03,NA,Paracas,C.Cham,NA,Gam/Tetra,NA,NA,NA
